cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien,day
95.83,Cielo cubierto,6,Noreste,64.78,20220530T00,20,430,17.1425,-97.3951,2,Oaxaca,Santa Marí Tataltepec,6.27,95.0,18.71,21.0,12.7,7.47,2022-05-30
91.35,Cielo cubierto,6,Este,72.56,20220531T00,20,430,17.1425,-97.3951,3,Oaxaca,Santa Marí Tataltepec,1.56,95.0,9.96,20.56,12.28,4.55,2022-05-31
95.82,Cielo cubierto,6,Suroeste,223.84,20220528T00,20,432,17.3811,-96.1625,0,Oaxaca,Santa Marí Temaxcalapa,7.6,95.0,8.69,19.8,15.92,3.9,2022-05-28
95.83,Cielo cubierto,6,Sureste,131.86,20220529T00,20,432,17.3811,-96.1625,1,Oaxaca,Santa Marí Temaxcalapa,7.94,95.0,7.08,21.12,16.36,3.15,2022-05-29
95.83,Cielo cubierto,6,Sureste,116.01,20220530T00,20,432,17.3811,-96.1625,2,Oaxaca,Santa Marí Temaxcalapa,69.26,95.0,13.01,18.11,15.64,4.09,2022-05-30
91.67,Cielo cubierto,6,Suroeste,238.39,20220531T00,20,432,17.3811,-96.1625,3,Oaxaca,Santa Marí Temaxcalapa,9.82,95.0,7.22,17.43,15.38,2.81,2022-05-31
95.71,Cielo cubierto,6,Este,109.83,20220528T00,20,433,16.1631,-97.1947,0,Oaxaca,Santa Marí Temaxcaltepec,3.49,80.0,14.75,29.48,17.53,5.86,2022-05-28
95.83,Cielo cubierto,6,Este,93.22,20220529T00,20,433,16.1631,-97.1947,1,Oaxaca,Santa Marí Temaxcaltepec,15.99,95.0,14.86,26.22,16.81,5.98,2022-05-29
95.77,Cielo cubierto,6,Suroeste,209.32,20220530T00,20,433,16.1631,-97.1947,2,Oaxaca,Santa Marí Temaxcaltepec,45.63,95.0,35.51,23.59,17.0,7.3,2022-05-30
91.42,Cielo cubierto,6,Sureste,131.66,20220531T00,20,433,16.1631,-97.1947,3,Oaxaca,Santa Marí Temaxcaltepec,13.83,95.0,9.69,29.41,18.15,3.62,2022-05-31
95.17,Cielo cubierto,6,Este,93.62,20220528T00,20,438,17.9517,-96.7381,0,Oaxaca,Santa Marí Tlalixtac,7.5,95.0,13.91,23.38,14.12,4.79,2022-05-28
95.48,Cielo cubierto,6,Este,84.73,20220529T00,20,438,17.9517,-96.7381,1,Oaxaca,Santa Marí Tlalixtac,5.63,95.0,10.2,24.17,15.63,4.56,2022-05-29
95.83,Cielo cubierto,6,Noreste,54.72,20220530T00,20,438,17.9517,-96.7381,2,Oaxaca,Santa Marí Tlalixtac,24.15,95.0,11.74,18.46,15.32,4.73,2022-05-30
91.65,Cielo cubierto,6,Sureste,116.86,20220531T00,20,438,17.9517,-96.7381,3,Oaxaca,Santa Marí Tlalixtac,10.41,95.0,8.6,17.18,15.07,3.24,2022-05-31
95.06,Cielo cubierto,6,Noreste,52.45,20220528T00,20,445,17.1202,-97.5148,0,Oaxaca,Santa Marí Yosoyúa,0.94,95.0,18.14,24.2,11.63,8.95,2022-05-28
95.75,Cielo cubierto,6,Este,93.38,20220529T00,20,445,17.1202,-97.5148,1,Oaxaca,Santa Marí Yosoyúa,5.05,95.0,15.65,24.62,12.53,6.49,2022-05-29
95.83,Cielo cubierto,6,Este,77.29,20220530T00,20,445,17.1202,-97.5148,2,Oaxaca,Santa Marí Yosoyúa,5.17,95.0,16.0,21.55,12.58,6.94,2022-05-30
91.42,Cielo cubierto,6,Sureste,112.8,20220531T00,20,445,17.1202,-97.5148,3,Oaxaca,Santa Marí Yosoyúa,4.27,95.0,8.45,20.16,11.78,3.8,2022-05-31
95.83,Cielo cubierto,6,Este,85.25,20220528T00,20,456,17.7202,-97.7405,0,Oaxaca,Santiago Cacaloxtepec,0.1,0.0,38.6,28.6,12.2,14.33,2022-05-28
95.83,Cielo cubierto,6,Este,83.38,20220529T00,20,456,17.7202,-97.7405,1,Oaxaca,Santiago Cacaloxtepec,2.15,95.0,25.6,28.7,14.4,8.46,2022-05-29
95.83,Cielo cubierto,6,Este,89.9,20220530T00,20,456,17.7202,-97.7405,2,Oaxaca,Santiago Cacaloxtepec,1.57,95.0,28.9,25.1,14.3,9.97,2022-05-30
90.57,Cielo cubierto,6,Sureste,118.08,20220531T00,20,456,17.7202,-97.7405,3,Oaxaca,Santiago Cacaloxtepec,1.32,95.0,16.6,23.1,12.8,6.76,2022-05-31
95.83,Cielo cubierto,6,Suroeste,207.66,20220528T00,20,471,17.418,-96.2486,0,Oaxaca,Santiago Lalopa,8.51,95.0,8.57,19.31,14.72,3.64,2022-05-28
95.83,Cielo cubierto,6,Sureste,123.84,20220529T00,20,471,17.418,-96.2486,1,Oaxaca,Santiago Lalopa,8.32,95.0,7.84,21.03,15.47,3.14,2022-05-29
95.83,Cielo cubierto,6,Este,102.57,20220530T00,20,471,17.418,-96.2486,2,Oaxaca,Santiago Lalopa,60.01,95.0,13.78,17.45,14.74,4.32,2022-05-30
91.67,Cielo cubierto,6,Suroeste,238.9,20220531T00,20,471,17.418,-96.2486,3,Oaxaca,Santiago Lalopa,10.59,95.0,7.46,16.64,14.71,2.86,2022-05-31
94.37,Cielo cubierto,6,Este,69.84,20220528T00,20,479,17.4203,-97.3726,0,Oaxaca,Santiago Nejapilla,0.61,95.0,24.31,22.25,9.39,11.68,2022-05-28
95.81,Cielo cubierto,6,Este,80.87,20220529T00,20,479,17.4203,-97.3726,1,Oaxaca,Santiago Nejapilla,4.83,95.0,15.49,24.14,11.8,7.77,2022-05-29
95.83,Cielo cubierto,6,Noreste,65.85,20220530T00,20,479,17.4203,-97.3726,2,Oaxaca,Santiago Nejapilla,6.33,95.0,23.31,19.41,11.63,7.93,2022-05-30
91.59,Cielo cubierto,6,Noreste,60.8,20220531T00,20,479,17.4203,-97.3726,3,Oaxaca,Santiago Nejapilla,0.94,95.0,10.1,17.71,11.82,5.05,2022-05-31
95.5,Cielo cubierto,6,Este,71.52,20220528T00,20,488,17.7826,-97.4015,0,Oaxaca,Santiago Tepetlapa,0.5,95.0,31.56,23.99,9.71,14.72,2022-05-28
93.49,Cielo cubierto,6,Este,72.69,20220529T00,20,488,17.7826,-97.4015,1,Oaxaca,Santiago Tepetlapa,3.2,95.0,19.98,24.55,12.32,10.0,2022-05-29
95.83,Cielo cubierto,6,Noreste,55.79,20220530T00,20,488,17.7826,-97.4015,2,Oaxaca,Santiago Tepetlapa,4.2,95.0,21.69,20.08,11.82,9.3,2022-05-30
91.04,Cielo cubierto,6,Este,89.09,20220531T00,20,488,17.7826,-97.4015,3,Oaxaca,Santiago Tepetlapa,1.35,95.0,12.73,18.08,10.29,6.16,2022-05-31
93.92,Cielo cubierto,6,Este,71.13,20220528T00,20,490,18.2082,-96.9688,0,Oaxaca,Santiago Texcalcingo,5.43,95.0,19.69,25.1,14.43,7.54,2022-05-28
95.29,Cielo cubierto,6,Este,81.41,20220529T00,20,490,18.2082,-96.9688,1,Oaxaca,Santiago Texcalcingo,2.03,95.0,13.25,25.36,16.69,6.13,2022-05-29
95.83,Cielo cubierto,6,Este,75.4,20220530T00,20,490,18.2082,-96.9688,2,Oaxaca,Santiago Texcalcingo,13.58,95.0,12.28,20.31,15.8,4.94,2022-05-30
91.14,Cielo cubierto,6,Este,111.66,20220531T00,20,490,18.2082,-96.9688,3,Oaxaca,Santiago Texcalcingo,5.96,95.0,10.05,18.67,15.46,4.05,2022-05-31
95.73,Cielo cubierto,6,Este,112.07,20220528T00,20,497,16.2256,-97.2694,0,Oaxaca,Santiago Yaitepec,7.45,95.0,14.27,29.07,16.86,5.78,2022-05-28
95.83,Cielo cubierto,6,Este,96.74,20220529T00,20,497,16.2256,-97.2694,1,Oaxaca,Santiago Yaitepec,14.4,95.0,14.27,25.98,16.31,5.61,2022-05-29
95.76,Cielo cubierto,6,Suroeste,226.66,20220530T00,20,497,16.2256,-97.2694,2,Oaxaca,Santiago Yaitepec,35.75,95.0,30.67,23.38,16.44,7.19,2022-05-30
91.37,Cielo cubierto,6,Sureste,136.23,20220531T00,20,497,16.2256,-97.2694,3,Oaxaca,Santiago Yaitepec,22.87,95.0,9.57,29.08,17.6,3.71,2022-05-31
95.35,Cielo cubierto,6,Sureste,147.67,20220528T00,20,508,16.5919,-95.1624,0,Oaxaca,Santo Domingo Chihuitán,1.83,95.0,32.77,31.11,23.87,8.47,2022-05-28
95.83,Cielo cubierto,6,Sureste,146.96,20220529T00,20,508,16.5919,-95.1624,1,Oaxaca,Santo Domingo Chihuitán,44.37,95.0,20.58,28.1,22.85,6.06,2022-05-29
95.83,Cielo cubierto,6,Este,95.59,20220530T00,20,508,16.5919,-95.1624,2,Oaxaca,Santo Domingo Chihuitán,250.44,95.0,42.99,24.24,22.27,11.13,2022-05-30
91.67,Cielo cubierto,6,Sureste,143.27,20220531T00,20,508,16.5919,-95.1624,3,Oaxaca,Santo Domingo Chihuitán,60.06,95.0,18.16,23.24,21.84,5.66,2022-05-31
94.81,Cielo cubierto,6,Noreste,63.85,20220528T00,20,518,17.4075,-97.347,0,Oaxaca,Santo Domingo Tlatayápam,0.27,95.0,24.21,22.69,9.53,10.85,2022-05-28
95.79,Cielo cubierto,6,Este,71.62,20220529T00,20,518,17.4075,-97.347,1,Oaxaca,Santo Domingo Tlatayápam,4.1,95.0,15.97,24.29,11.77,7.93,2022-05-29
95.83,Cielo cubierto,6,Este,68.12,20220530T00,20,518,17.4075,-97.347,2,Oaxaca,Santo Domingo Tlatayápam,6.79,95.0,25.11,19.41,11.77,8.28,2022-05-30
91.58,Cielo cubierto,6,Noreste,50.83,20220531T00,20,518,17.4075,-97.347,3,Oaxaca,Santo Domingo Tlatayápam,0.96,95.0,10.84,18.19,12.01,5.3,2022-05-31
95.79,Cielo cubierto,6,Este,70.01,20220528T00,20,519,17.0604,-96.6244,0,Oaxaca,Santo Domingo Tomaltepec,1.1,95.0,12.83,21.02,13.89,6.26,2022-05-28
95.83,Cielo cubierto,6,Este,105.8,20220529T00,20,519,17.0604,-96.6244,1,Oaxaca,Santo Domingo Tomaltepec,6.17,95.0,17.55,23.26,14.12,8.0,2022-05-29
95.83,Cielo cubierto,6,Sur,160.33,20220530T00,20,519,17.0604,-96.6244,2,Oaxaca,Santo Domingo Tomaltepec,38.5,95.0,27.08,18.07,13.55,8.61,2022-05-30
91.66,Cielo cubierto,6,Sur,176.61,20220531T00,20,519,17.0604,-96.6244,3,Oaxaca,Santo Domingo Tomaltepec,6.67,95.0,7.06,18.48,13.31,3.43,2022-05-31
94.98,Cielo cubierto,6,Este,68.8,20220528T00,20,521,17.6109,-97.3601,0,Oaxaca,Santo Domingo Tonaltepec,0.49,95.0,27.21,23.05,9.19,13.17,2022-05-28
95.47,Cielo cubierto,6,Este,80.14,20220529T00,20,521,17.6109,-97.3601,1,Oaxaca,Santo Domingo Tonaltepec,4.56,95.0,17.41,24.15,11.62,8.36,2022-05-29
95.83,Cielo cubierto,6,Noreste,60.33,20220530T00,20,521,17.6109,-97.3601,2,Oaxaca,Santo Domingo Tonaltepec,5.83,95.0,24.48,19.22,11.46,8.68,2022-05-30
91.49,Cielo cubierto,6,Noreste,65.09,20220531T00,20,521,17.6109,-97.3601,3,Oaxaca,Santo Domingo Tonaltepec,0.99,95.0,11.26,17.03,11.08,5.3,2022-05-31
95.43,Cielo cubierto,6,Este,80.47,20220528T00,20,524,17.6169,-97.683,0,Oaxaca,Santo Domingo Yodohino,0.41,80.0,30.17,25.73,11.11,13.77,2022-05-28
95.1,Cielo cubierto,6,Este,92.8,20220529T00,20,524,17.6169,-97.683,1,Oaxaca,Santo Domingo Yodohino,3.59,95.0,19.56,26.31,13.54,7.88,2022-05-29
95.82,Cielo cubierto,6,Este,71.74,20220530T00,20,524,17.6169,-97.683,2,Oaxaca,Santo Domingo Yodohino,2.25,95.0,21.68,22.69,12.92,7.97,2022-05-30
90.86,Cielo cubierto,6,Este,108.3,20220531T00,20,524,17.6169,-97.683,3,Oaxaca,Santo Domingo Yodohino,0.86,95.0,10.82,21.84,12.15,5.51,2022-05-31
95.74,Cielo cubierto,6,Noreste,44.12,20220528T00,20,533,16.272,-96.5858,0,Oaxaca,Santo Tomás Tamazulapan,3.07,95.0,17.61,23.9,14.64,8.7,2022-05-28
95.83,Cielo cubierto,6,Noreste,62.69,20220529T00,20,533,16.272,-96.5858,1,Oaxaca,Santo Tomás Tamazulapan,28.17,95.0,12.05,21.61,14.35,5.46,2022-05-29
95.83,Cielo cubierto,6,Sur,159.93,20220530T00,20,533,16.272,-96.5858,2,Oaxaca,Santo Tomás Tamazulapan,168.99,95.0,63.48,18.29,13.76,11.68,2022-05-30
91.67,Cielo cubierto,6,Suroeste,214.72,20220531T00,20,533,16.272,-96.5858,3,Oaxaca,Santo Tomás Tamazulapan,10.72,95.0,6.45,21.43,14.83,2.82,2022-05-31
95.83,Cielo cubierto,6,Sur,193.02,20220528T00,20,541,17.3767,-96.3022,0,Oaxaca,Tanetze de Zaragoza,9.02,95.0,8.97,19.05,14.16,3.65,2022-05-28
95.83,Cielo cubierto,6,Sureste,118.08,20220529T00,20,541,17.3767,-96.3022,1,Oaxaca,Tanetze de Zaragoza,8.58,95.0,8.15,20.75,14.99,3.22,2022-05-29
95.83,Cielo cubierto,6,Este,95.35,20220530T00,20,541,17.3767,-96.3022,2,Oaxaca,Tanetze de Zaragoza,52.66,95.0,14.02,17.0,14.19,4.55,2022-05-30
91.67,Cielo cubierto,6,Suroeste,231.13,20220531T00,20,541,17.3767,-96.3022,3,Oaxaca,Tanetze de Zaragoza,7.63,95.0,7.74,16.3,14.3,2.97,2022-05-31
95.53,Cielo cubierto,6,Este,74.61,20220528T00,20,547,17.7263,-97.5367,0,Oaxaca,Teotongo,0.53,95.0,34.92,24.7,9.99,15.68,2022-05-28
92.01,Cielo cubierto,6,Este,75.73,20220529T00,20,547,17.7263,-97.5367,1,Oaxaca,Teotongo,4.08,95.0,23.47,25.5,12.66,10.31,2022-05-29
95.83,Cielo cubierto,6,Noreste,66.32,20220530T00,20,547,17.7263,-97.5367,2,Oaxaca,Teotongo,3.73,95.0,26.7,20.83,12.13,9.06,2022-05-30
90.92,Cielo cubierto,6,Este,72.97,20220531T00,20,547,17.7263,-97.5367,3,Oaxaca,Teotongo,0.97,95.0,14.5,20.24,11.02,6.92,2022-05-31
92.01,Cielo cubierto,6,Este,90.83,20220528T00,21,13,18.3668,-97.2992,0,Puebla,Altepexi,1.04,0.0,25.51,28.92,14.48,11.69,2022-05-28
95.72,Cielo cubierto,6,Este,107.94,20220529T00,21,13,18.3668,-97.2992,1,Puebla,Altepexi,0.25,95.0,22.11,28.84,17.0,8.78,2022-05-29
95.64,Cielo cubierto,6,Este,101.89,20220530T00,21,13,18.3668,-97.2992,2,Puebla,Altepexi,4.73,95.0,15.08,22.66,16.18,7.33,2022-05-30
88.8,Cielo cubierto,6,Sureste,114.48,20220531T00,21,13,18.3668,-97.2992,3,Puebla,Altepexi,1.06,95.0,16.35,23.34,15.65,7.68,2022-05-31
82.7,Cielo cubierto,6,Sureste,130.35,20220528T00,21,14,20.0494,-97.7989,0,Puebla,Amixtlán,1.14,95.0,16.81,27.55,12.5,8.43,2022-05-28
86.91,Cielo cubierto,6,Sureste,134.0,20220529T00,21,14,20.0494,-97.7989,1,Puebla,Amixtlán,0.29,95.0,15.33,27.96,13.7,6.46,2022-05-29
91.23,Cielo cubierto,6,Sureste,140.62,20220530T00,21,14,20.0494,-97.7989,2,Puebla,Amixtlán,9.1,95.0,13.08,27.08,14.41,4.92,2022-05-30
88.2,Cielo cubierto,6,Sureste,149.5,20220531T00,21,14,20.0494,-97.7989,3,Puebla,Amixtlán,7.4,95.0,7.1,21.51,13.88,4.0,2022-05-31
86.87,Cielo cubierto,6,Este,90.14,20220528T00,21,17,19.8399,-97.4593,0,Puebla,Atempan,3.81,95.0,17.8,19.44,4.73,8.29,2022-05-28
89.14,Cielo cubierto,6,Este,85.25,20220529T00,21,17,19.8399,-97.4593,1,Puebla,Atempan,0.47,95.0,16.99,20.52,6.76,6.29,2022-05-29
94.8,Cielo cubierto,6,Este,83.57,20220530T00,21,17,19.8399,-97.4593,2,Puebla,Atempan,9.03,95.0,12.88,19.49,7.14,5.4,2022-05-30
91.47,Cielo cubierto,6,Este,103.8,20220531T00,21,17,19.8399,-97.4593,3,Puebla,Atempan,5.67,95.0,10.93,15.92,7.25,5.15,2022-05-31
84.4,Cielo cubierto,6,Este,72.18,20220528T00,21,20,18.8226,-97.9137,0,Puebla,Atoyatempan,0.0,0.0,35.87,28.05,12.42,14.53,2022-05-28
94.83,Cielo cubierto,6,Este,86.55,20220529T00,21,20,18.8226,-97.9137,1,Puebla,Atoyatempan,0.0,0.0,26.32,27.88,13.85,9.57,2022-05-29
95.81,Cielo cubierto,6,Este,79.04,20220530T00,21,20,18.8226,-97.9137,2,Puebla,Atoyatempan,1.56,95.0,33.82,26.57,14.49,12.17,2022-05-30
90.72,Cielo cubierto,6,Este,83.9,20220531T00,21,20,18.8226,-97.9137,3,Puebla,Atoyatempan,0.72,80.0,23.37,22.77,13.29,9.22,2022-05-31
86.57,Cielo cubierto,6,Este,94.3,20220528T00,21,21,18.5448,-98.5543,0,Puebla,Atzala,0.12,0.0,31.65,34.73,18.81,10.55,2022-05-28
91.19,Cielo cubierto,6,Este,110.66,20220529T00,21,21,18.5448,-98.5543,1,Puebla,Atzala,0.0,0.0,26.24,32.86,19.55,6.35,2022-05-29
95.72,Cielo cubierto,6,Este,104.58,20220530T00,21,21,18.5448,-98.5543,2,Puebla,Atzala,0.21,0.0,35.74,31.87,21.12,7.99,2022-05-30
91.6,Cielo cubierto,6,Sureste,147.87,20220531T00,21,21,18.5448,-98.5543,3,Puebla,Atzala,9.21,95.0,23.08,29.42,17.7,6.18,2022-05-31
82.68,Cielo cubierto,6,Sureste,129.89,20220528T00,21,28,20.0385,-97.7577,0,Puebla,Camocuautla,2.0,95.0,16.92,28.03,12.74,8.3,2022-05-28
86.43,Cielo cubierto,6,Sureste,134.26,20220529T00,21,28,20.0385,-97.7577,1,Puebla,Camocuautla,0.47,95.0,15.25,28.29,13.91,6.41,2022-05-29
91.74,Cielo cubierto,6,Sureste,140.42,20220530T00,21,28,20.0385,-97.7577,2,Puebla,Camocuautla,8.95,95.0,12.39,27.22,14.52,4.88,2022-05-30
88.48,Cielo cubierto,6,Sureste,148.82,20220531T00,21,28,20.0385,-97.7577,3,Puebla,Camocuautla,7.67,95.0,7.39,21.89,14.13,3.83,2022-05-31
88.58,Cielo cubierto,6,Noreste,53.89,20220528T00,21,34,19.1311,-98.3081,0,Puebla,Coronango,0.13,0.0,22.17,24.01,9.38,10.93,2022-05-28
87.25,Cielo cubierto,6,Sureste,122.16,20220529T00,21,34,19.1311,-98.3081,1,Puebla,Coronango,0.12,80.0,19.1,23.11,11.0,6.55,2022-05-29
93.42,Cielo cubierto,6,Este,80.49,20220530T00,21,34,19.1311,-98.3081,2,Puebla,Coronango,1.22,80.0,21.01,22.86,10.77,8.35,2022-05-30
90.92,Cielo cubierto,6,Sureste,122.69,20220531T00,21,34,19.1311,-98.3081,3,Puebla,Coronango,8.84,95.0,20.94,20.63,9.92,8.47,2022-05-31
82.32,Cielo cubierto,6,Este,77.99,20220528T00,21,52,18.6456,-98.0756,0,Puebla,Chigmecatitlán,0.0,0.0,40.79,31.05,14.83,15.64,2022-05-28
94.24,Cielo cubierto,6,Este,88.24,20220529T00,21,52,18.6456,-98.0756,1,Puebla,Chigmecatitlán,0.0,0.0,32.52,30.18,15.9,9.76,2022-05-29
95.81,Cielo cubierto,6,Este,86.81,20220530T00,21,52,18.6456,-98.0756,2,Puebla,Chigmecatitlán,0.36,80.0,41.12,28.5,16.49,12.76,2022-05-30
90.61,Cielo cubierto,6,Este,99.06,20220531T00,21,52,18.6456,-98.0756,3,Puebla,Chigmecatitlán,2.15,80.0,22.12,25.01,15.44,8.17,2022-05-31
91.25,Cielo cubierto,6,Este,68.26,20220528T00,21,63,18.8584,-97.3751,0,Puebla,Esperanza,1.87,95.0,23.15,20.74,10.65,13.14,2022-05-28
93.64,Cielo cubierto,6,Este,78.23,20220529T00,21,63,18.8584,-97.3751,1,Puebla,Esperanza,0.67,95.0,17.63,22.04,12.49,10.21,2022-05-29
95.83,Cielo cubierto,6,Este,68.51,20220530T00,21,63,18.8584,-97.3751,2,Puebla,Esperanza,10.19,95.0,21.89,19.9,12.65,10.96,2022-05-30
90.03,Cielo cubierto,6,Noreste,65.84,20220531T00,21,63,18.8584,-97.3751,3,Puebla,Esperanza,3.29,95.0,21.31,17.51,12.38,9.02,2022-05-31
84.01,Cielo cubierto,6,Sureste,127.53,20220528T00,21,77,20.0257,-97.6987,0,Puebla,Hueytlalpan,1.77,95.0,16.53,28.02,12.88,8.18,2022-05-28
84.95,Cielo cubierto,6,Sureste,132.09,20220529T00,21,77,20.0257,-97.6987,1,Puebla,Hueytlalpan,0.33,95.0,15.77,28.25,13.91,6.4,2022-05-29
92.13,Cielo cubierto,6,Sureste,140.5,20220530T00,21,77,20.0257,-97.6987,2,Puebla,Hueytlalpan,10.49,95.0,11.79,27.13,14.57,5.05,2022-05-30
88.9,Cielo cubierto,6,Sureste,147.56,20220531T00,21,77,20.0257,-97.6987,3,Puebla,Hueytlalpan,6.01,95.0,7.54,21.88,14.19,3.88,2022-05-31
86.17,Cielo cubierto,6,Este,76.51,20220528T00,21,79,18.7694,-97.8808,0,Puebla,Huitziltepec,0.0,0.0,35.85,27.88,12.06,14.82,2022-05-28
95.37,Cielo cubierto,6,Este,87.74,20220529T00,21,79,18.7694,-97.8808,1,Puebla,Huitziltepec,0.0,0.0,28.38,28.12,13.61,10.34,2022-05-29
95.82,Cielo cubierto,6,Este,80.1,20220530T00,21,79,18.7694,-97.8808,2,Puebla,Huitziltepec,2.24,95.0,35.59,25.99,14.12,12.42,2022-05-30
91.02,Cielo cubierto,6,Este,85.17,20220531T00,21,79,18.7694,-97.8808,3,Puebla,Huitziltepec,0.36,95.0,24.14,22.72,13.16,9.69,2022-05-31
85.35,Cielo cubierto,6,Sureste,125.16,20220528T00,21,84,20.0249,-97.6468,0,Puebla,Ixtepec,1.8,95.0,16.22,28.11,12.84,8.01,2022-05-28
83.46,Cielo cubierto,6,Sureste,129.92,20220529T00,21,84,20.0249,-97.6468,1,Puebla,Ixtepec,0.31,95.0,16.29,28.1,13.92,6.38,2022-05-29
92.53,Cielo cubierto,6,Sureste,140.57,20220530T00,21,84,20.0249,-97.6468,2,Puebla,Ixtepec,10.86,95.0,11.19,27.29,14.53,5.22,2022-05-30
89.32,Cielo cubierto,6,Sureste,146.31,20220531T00,21,84,20.0249,-97.6468,3,Puebla,Ixtepec,6.06,95.0,7.89,21.97,14.17,3.93,2022-05-31
88.01,Cielo cubierto,6,Sureste,120.44,20220528T00,21,88,20.0304,-97.5749,0,Puebla,Jonotla,1.6,95.0,17.15,28.19,12.76,7.64,2022-05-28
80.49,Cielo cubierto,6,Sureste,125.57,20220529T00,21,88,20.0304,-97.5749,1,Puebla,Jonotla,0.28,95.0,17.33,28.01,14.03,6.34,2022-05-29
93.32,Cielo cubierto,6,Sureste,140.73,20220530T00,21,88,20.0304,-97.5749,2,Puebla,Jonotla,11.26,95.0,11.99,27.61,14.44,5.55,2022-05-30
90.15,Cielo cubierto,6,Sureste,143.8,20220531T00,21,88,20.0304,-97.5749,3,Puebla,Jonotla,5.26,95.0,8.61,22.05,14.02,3.95,2022-05-31
82.32,Cielo cubierto,6,Este,71.88,20220528T00,21,95,18.7585,-98.1007,0,Puebla,La Magdalena Tlatlauquitepec,0.0,0.0,36.02,30.83,14.84,14.32,2022-05-28
93.52,Cielo cubierto,6,Este,89.92,20220529T00,21,95,18.7585,-98.1007,1,Puebla,La Magdalena Tlatlauquitepec,0.05,20.0,26.78,29.52,15.72,8.85,2022-05-29
95.8,Cielo cubierto,6,Este,90.77,20220530T00,21,95,18.7585,-98.1007,2,Puebla,La Magdalena Tlatlauquitepec,0.52,80.0,34.42,28.29,16.32,11.6,2022-05-30
90.47,Cielo cubierto,6,Este,105.95,20220531T00,21,95,18.7585,-98.1007,3,Puebla,La Magdalena Tlatlauquitepec,4.41,95.0,21.07,26.08,15.0,7.61,2022-05-31
79.51,Cielo nublado,6,Noreste,52.83,20220528T00,21,96,19.1193,-97.7035,0,Puebla,Mazapiltepec de Juárez,0.06,0.0,29.48,23.57,7.97,12.12,2022-05-28
94.47,Cielo cubierto,6,Este,77.63,20220529T00,21,96,19.1193,-97.7035,1,Puebla,Mazapiltepec de Juárez,0.06,0.0,20.51,23.44,9.97,7.11,2022-05-29
95.82,Cielo cubierto,6,Noreste,59.54,20220530T00,21,96,19.1193,-97.7035,2,Puebla,Mazapiltepec de Juárez,2.86,95.0,20.93,23.32,11.4,8.6,2022-05-30
91.06,Cielo cubierto,6,Noreste,44.69,20220531T00,21,96,19.1193,-97.7035,3,Puebla,Mazapiltepec de Juárez,1.58,95.0,20.54,18.74,10.77,10.24,2022-05-31
84.87,Cielo cubierto,6,Noreste,64.41,20220528T00,21,97,18.903,-97.8953,0,Puebla,Mixtla,0.0,0.0,35.14,26.5,11.33,13.98,2022-05-28
93.72,Cielo cubierto,6,Este,88.66,20220529T00,21,97,18.903,-97.8953,1,Puebla,Mixtla,0.0,0.0,21.68,26.16,12.8,8.88,2022-05-29
95.81,Cielo cubierto,6,Este,74.9,20220530T00,21,97,18.903,-97.8953,2,Puebla,Mixtla,0.57,80.0,28.25,25.73,13.48,10.94,2022-05-30
90.81,Cielo cubierto,6,Noreste,66.83,20220531T00,21,97,18.903,-97.8953,3,Puebla,Mixtla,0.99,80.0,22.39,21.6,12.67,9.18,2022-05-31
87.51,Cielo cubierto,6,Este,110.5,20220528T00,21,101,19.959,-97.6031,0,Puebla,Nauzontla,0.68,95.0,14.68,24.45,9.73,8.03,2022-05-28
83.14,Cielo cubierto,6,Este,109.96,20220529T00,21,101,19.959,-97.6031,1,Puebla,Nauzontla,0.39,95.0,14.52,24.77,11.16,6.02,2022-05-29
94.07,Cielo cubierto,6,Sureste,116.62,20220530T00,21,101,19.959,-97.6031,2,Puebla,Nauzontla,9.34,95.0,11.8,24.04,11.79,5.16,2022-05-30
90.31,Cielo cubierto,6,Sureste,130.18,20220531T00,21,101,19.959,-97.6031,3,Puebla,Nauzontla,5.16,95.0,8.99,19.58,11.33,4.6,2022-05-31
89.05,Cielo cubierto,6,Sureste,147.77,20220528T00,21,102,19.0509,-98.4277,0,Puebla,Nealtican,0.76,95.0,21.19,20.4,7.74,9.48,2022-05-28
92.72,Cielo cubierto,6,Sur,194.29,20220529T00,21,102,19.0509,-98.4277,1,Puebla,Nealtican,0.18,95.0,14.16,18.58,8.78,6.34,2022-05-29
95.31,Cielo cubierto,6,Sur,158.08,20220530T00,21,102,19.0509,-98.4277,2,Puebla,Nealtican,1.64,95.0,16.69,18.93,8.82,7.51,2022-05-30
91.42,Cielo cubierto,6,Sur,163.95,20220531T00,21,102,19.0509,-98.4277,3,Puebla,Nealtican,14.23,95.0,21.39,15.39,7.5,7.79,2022-05-31
87.41,Cielo cubierto,6,Sureste,153.57,20220528T00,21,122,19.2357,-98.4955,0,Puebla,San Felipe Teotlalcingo,0.37,0.0,17.0,18.3,4.6,8.47,2022-05-28
95.11,Cielo cubierto,6,Sur,184.33,20220529T00,21,122,19.2357,-98.4955,1,Puebla,San Felipe Teotlalcingo,0.18,95.0,14.3,17.5,6.1,5.53,2022-05-29
90.61,Cielo cubierto,6,Noroeste,324.6,20220530T00,21,122,19.2357,-98.4955,2,Puebla,San Felipe Teotlalcingo,1.85,95.0,16.8,18.1,6.3,6.75,2022-05-30
